id,ts,sales
b_49,2020-01-02 18:00:00,84
b_6,2020-01-02 18:00:00,60
b_67,2020-01-02 18:00:00,96
b_40,2020-01-02 18:00:00,49
b_87,2020-01-02 18:00:00,94
b_52,2020-01-02 18:00:00,43
b_22,2020-01-02 18:00:00,48
b_83,2020-01-02 18:00:00,118
b_30,2020-01-02 18:00:00,54
b_99,2020-01-02 18:00:00,92
b_4,2020-01-02 18:00:00,47
b_1,2020-01-02 18:00:00,18
b_27,2020-01-02 18:00:00,100
b_98,2020-01-02 18:00:00,77
b_35,2020-01-02 18:00:00,127
b_44,2020-01-02 18:00:00,94
b_11,2020-01-02 18:00:00,40
b_51,2020-01-02 18:00:00,79
b_53,2020-01-02 18:00:00,110
b_88,2020-01-02 18:00:00,90
b_50,2020-01-02 18:00:00,170
b_28,2020-01-02 18:00:00,51
b_50,2020-01-02 19:00:00,11
b_66,2020-01-02 19:00:00,85
b_32,2020-01-02 19:00:00,135
b_44,2020-01-02 19:00:00,86
b_11,2020-01-02 19:00:00,79
b_84,2020-01-02 19:00:00,77
b_89,2020-01-02 19:00:00,88
b_48,2020-01-02 19:00:00,63
b_3,2020-01-02 19:00:00,148
b_87,2020-01-02 19:00:00,65
b_45,2020-01-02 19:00:00,45
b_41,2020-01-02 19:00:00,139
b_56,2020-01-02 19:00:00,79
b_42,2020-01-02 19:00:00,85
b_61,2020-01-02 19:00:00,34
b_36,2020-01-02 19:00:00,84
b_85,2020-01-02 19:00:00,46
b_82,2020-01-02 19:00:00,187
b_97,2020-01-02 19:00:00,119
b_13,2020-01-02 19:00:00,21
b_67,2020-01-02 19:00:00,80
b_57,2020-01-02 19:00:00,5
b_74,2020-01-02 19:00:00,83
b_35,2020-01-02 19:00:00,23
b_9,2020-01-02 19:00:00,4
b_59,2020-01-02 19:00:00,76
b_93,2020-01-02 19:00:00,34
b_78,2020-01-02 19:00:00,9
b_8,2020-01-02 19:00:00,75
b_54,2020-01-02 19:00:00,90
b_29,2020-01-02 19:00:00,104
b_34,2020-01-02 19:00:00,59
b_99,2020-01-02 19:00:00,29
b_2,2020-01-02 19:00:00,5
b_20,2020-01-02 19:00:00,69
b_46,2020-01-02 19:00:00,47
b_16,2020-01-02 19:00:00,35
b_58,2020-01-02 19:00:00,39
b_83,2020-01-02 19:00:00,77
b_37,2020-01-02 19:00:00,67
b_80,2020-01-02 19:00:00,31
b_6,2020-01-02 19:00:00,9
b_0,2020-01-02 19:00:00,57
b_77,2020-01-02 19:00:00,179
b_100,2020-01-02 19:00:00,25
b_26,2020-01-02 19:00:00,42
b_69,2020-01-02 19:00:00,99
b_21,2020-01-02 19:00:00,121
b_70,2020-01-02 19:00:00,23
b_52,2020-01-02 20:00:00,114
b_99,2020-01-02 20:00:00,33
b_17,2020-01-02 20:00:00,51
b_33,2020-01-02 20:00:00,83
b_47,2020-01-02 20:00:00,20
b_48,2020-01-02 20:00:00,59
b_95,2020-01-02 20:00:00,60
b_67,2020-01-02 20:00:00,156
b_68,2020-01-02 20:00:00,87
b_22,2020-01-02 20:00:00,2
b_8,2020-01-02 20:00:00,35
b_29,2020-01-02 20:00:00,84
b_25,2020-01-02 20:00:00,98
b_13,2020-01-02 20:00:00,10
b_32,2020-01-02 20:00:00,103
b_57,2020-01-02 20:00:00,50
b_81,2020-01-02 20:00:00,12
b_39,2020-01-02 20:00:00,74
b_62,2020-01-02 20:00:00,51
b_4,2020-01-02 20:00:00,31
b_79,2020-01-02 20:00:00,17
b_77,2020-01-02 20:00:00,126
b_56,2020-01-02 20:00:00,106
b_28,2020-01-02 20:00:00,61
b_12,2020-01-02 20:00:00,100
b_80,2020-01-02 20:00:00,55
b_34,2020-01-02 20:00:00,96
b_93,2020-01-02 20:00:00,21
b_54,2020-01-02 20:00:00,85
b_64,2020-01-02 20:00:00,30
b_40,2020-01-02 20:00:00,91
b_97,2020-01-02 20:00:00,68
b_5,2020-01-02 20:00:00,77
b_45,2020-01-02 20:00:00,153
b_91,2020-01-02 20:00:00,91
b_46,2020-01-02 20:00:00,77
b_66,2020-01-02 20:00:00,54
b_55,2020-01-02 20:00:00,196
b_68,2020-01-02 21:00:00,93
b_100,2020-01-02 21:00:00,62
b_5,2020-01-02 21:00:00,42
b_0,2020-01-02 21:00:00,172
b_8,2020-01-02 21:00:00,60
b_30,2020-01-02 21:00:00,8
b_71,2020-01-02 21:00:00,163
b_58,2020-01-02 21:00:00,74
b_63,2020-01-02 21:00:00,45
b_54,2020-01-02 21:00:00,94
b_9,2020-01-02 21:00:00,38
b_16,2020-01-02 21:00:00,25
b_93,2020-01-02 21:00:00,45
b_2,2020-01-02 21:00:00,78
b_88,2020-01-02 21:00:00,197
b_15,2020-01-02 21:00:00,52
b_74,2020-01-02 21:00:00,83
b_99,2020-01-02 21:00:00,6
b_87,2020-01-02 21:00:00,21
b_23,2020-01-02 21:00:00,1
b_12,2020-01-02 21:00:00,20
b_46,2020-01-02 21:00:00,11
b_11,2020-01-02 21:00:00,73
b_18,2020-01-02 21:00:00,27
b_85,2020-01-02 21:00:00,81
b_49,2020-01-02 21:00:00,61
b_64,2020-01-02 21:00:00,86
b_4,2020-01-02 21:00:00,4
b_13,2020-01-02 21:00:00,32
b_42,2020-01-02 21:00:00,79
b_56,2020-01-02 21:00:00,47
b_51,2020-01-02 21:00:00,7
b_75,2020-01-02 21:00:00,63
b_61,2020-01-02 21:00:00,76
b_73,2020-01-02 21:00:00,38
b_17,2020-01-02 21:00:00,53
b_21,2020-01-02 21:00:00,79
b_39,2020-01-02 21:00:00,135
b_50,2020-01-02 21:00:00,130
b_38,2020-01-02 21:00:00,5
b_47,2020-01-02 21:00:00,107
b_72,2020-01-02 21:00:00,7
b_60,2020-01-02 21:00:00,30
b_33,2020-01-02 22:00:00,97
b_11,2020-01-02 22:00:00,94
b_9,2020-01-02 22:00:00,78
b_25,2020-01-02 22:00:00,137
b_97,2020-01-02 22:00:00,55
b_14,2020-01-02 22:00:00,33
b_35,2020-01-02 22:00:00,64
b_47,2020-01-02 22:00:00,35
b_42,2020-01-02 22:00:00,61
b_28,2020-01-02 22:00:00,60
b_64,2020-01-02 22:00:00,11
b_72,2020-01-02 22:00:00,60
b_71,2020-01-02 22:00:00,81
b_89,2020-01-02 22:00:00,81
b_12,2020-01-02 22:00:00,40
b_6,2020-01-02 22:00:00,38
b_43,2020-01-02 22:00:00,65
b_80,2020-01-02 22:00:00,72
b_73,2020-01-02 22:00:00,92
b_90,2020-01-02 22:00:00,85
b_95,2020-01-02 22:00:00,16
b_92,2020-01-02 22:00:00,33
b_48,2020-01-02 22:00:00,27
b_32,2020-01-02 22:00:00,81
b_83,2020-01-02 22:00:00,35
b_30,2020-01-02 22:00:00,80
b_18,2020-01-02 22:00:00,36
b_66,2020-01-02 22:00:00,7
b_41,2020-01-02 22:00:00,25
b_31,2020-01-02 22:00:00,113
b_91,2020-01-02 22:00:00,6
b_94,2020-01-02 22:00:00,22
b_0,2020-01-02 22:00:00,41
b_22,2020-01-02 22:00:00,23
b_23,2020-01-02 22:00:00,49
b_4,2020-01-02 22:00:00,21
b_82,2020-01-02 22:00:00,35
b_93,2020-01-02 22:00:00,77
b_84,2020-01-02 22:00:00,135
b_20,2020-01-02 22:00:00,111
b_88,2020-01-02 22:00:00,39
b_40,2020-01-02 22:00:00,130
b_29,2020-01-02 22:00:00,20
b_50,2020-01-02 22:00:00,146
b_21,2020-01-02 22:00:00,21
b_24,2020-01-02 22:00:00,96
b_2,2020-01-02 22:00:00,41
b_57,2020-01-02 22:00:00,87
b_58,2020-01-02 22:00:00,72
b_68,2020-01-02 23:00:00,70
b_46,2020-01-02 23:00:00,21
b_94,2020-01-02 23:00:00,7
b_87,2020-01-02 23:00:00,52
b_56,2020-01-02 23:00:00,95
b_61,2020-01-02 23:00:00,2
b_24,2020-01-02 23:00:00,32
b_19,2020-01-02 23:00:00,115
b_81,2020-01-02 23:00:00,49
b_39,2020-01-02 23:00:00,40
b_36,2020-01-02 23:00:00,39
b_66,2020-01-02 23:00:00,54
b_5,2020-01-02 23:00:00,37
b_11,2020-01-02 23:00:00,117
b_83,2020-01-02 23:00:00,86
b_23,2020-01-02 23:00:00,106
b_63,2020-01-02 23:00:00,99
b_45,2020-01-02 23:00:00,81
b_2,2020-01-02 23:00:00,53
b_50,2020-01-02 23:00:00,94
b_40,2020-01-02 23:00:00,90
b_20,2020-01-02 23:00:00,35
b_3,2020-01-02 23:00:00,52
b_92,2020-01-02 23:00:00,27
b_64,2020-01-02 23:00:00,51
b_22,2020-01-02 23:00:00,23
b_67,2020-01-02 23:00:00,3
b_6,2020-01-02 23:00:00,36
b_17,2020-01-02 23:00:00,39
b_89,2020-01-02 23:00:00,157
b_14,2020-01-02 23:00:00,23
b_86,2020-01-02 23:00:00,79
b_59,2020-01-02 23:00:00,63
b_74,2020-01-02 23:00:00,9
b_32,2020-01-02 23:00:00,41
b_37,2020-01-02 23:00:00,17
b_75,2020-01-02 23:00:00,68
b_44,2020-01-02 23:00:00,48
b_57,2020-01-02 23:00:00,78
b_42,2020-01-02 23:00:00,28
b_69,2020-01-02 23:00:00,22
b_0,2020-01-02 23:00:00,122
b_84,2020-01-02 23:00:00,87
b_85,2020-01-02 23:00:00,75
b_47,2020-01-02 23:00:00,40
b_48,2020-01-02 23:00:00,87
b_83,2020-01-03 00:00:00,72
b_98,2020-01-03 00:00:00,46
b_8,2020-01-03 00:00:00,35
b_6,2020-01-03 00:00:00,81
b_19,2020-01-03 00:00:00,29
b_89,2020-01-03 00:00:00,17
b_40,2020-01-03 00:00:00,76
b_88,2020-01-03 00:00:00,178
b_15,2020-01-03 00:00:00,36
b_25,2020-01-03 00:00:00,116
b_20,2020-01-03 00:00:00,46
b_71,2020-01-03 00:00:00,40
b_63,2020-01-03 00:00:00,79
b_37,2020-01-03 00:00:00,19
b_5,2020-01-03 00:00:00,5
b_87,2020-01-03 00:00:00,54
b_78,2020-01-03 00:00:00,31
b_26,2020-01-03 00:00:00,42
b_0,2020-01-03 00:00:00,52
b_68,2020-01-03 00:00:00,17
b_22,2020-01-03 00:00:00,92
b_41,2020-01-03 00:00:00,88
b_18,2020-01-03 00:00:00,26
b_97,2020-01-03 00:00:00,131
b_51,2020-01-03 00:00:00,71
b_56,2020-01-03 00:00:00,260
b_95,2020-01-03 00:00:00,59
b_52,2020-01-03 00:00:00,80
b_48,2020-01-03 00:00:00,24
b_9,2020-01-03 00:00:00,31
b_3,2020-01-03 00:00:00,28
b_62,2020-01-03 00:00:00,84
b_85,2020-01-03 00:00:00,15
b_47,2020-01-03 00:00:00,48
b_12,2020-01-03 00:00:00,12
b_31,2020-01-03 00:00:00,45
b_82,2020-01-03 00:00:00,81
b_52,2020-01-03 01:00:00,6
b_78,2020-01-03 01:00:00,41
b_51,2020-01-03 01:00:00,50
b_44,2020-01-03 01:00:00,108
b_56,2020-01-03 01:00:00,49
b_54,2020-01-03 01:00:00,48
b_67,2020-01-03 01:00:00,98
b_58,2020-01-03 01:00:00,72
b_37,2020-01-03 01:00:00,132
b_8,2020-01-03 01:00:00,1
b_47,2020-01-03 01:00:00,8
b_84,2020-01-03 01:00:00,79
b_60,2020-01-03 01:00:00,137
b_48,2020-01-03 01:00:00,40
b_82,2020-01-03 01:00:00,82
b_75,2020-01-03 01:00:00,75
b_35,2020-01-03 01:00:00,60
b_57,2020-01-03 01:00:00,17
b_85,2020-01-03 01:00:00,22
b_36,2020-01-03 01:00:00,78
b_42,2020-01-03 01:00:00,83
b_49,2020-01-03 01:00:00,31
b_79,2020-01-03 01:00:00,19
b_81,2020-01-03 01:00:00,28
b_62,2020-01-03 01:00:00,79
b_5,2020-01-03 01:00:00,53
b_76,2020-01-03 01:00:00,42
b_45,2020-01-03 01:00:00,29
b_65,2020-01-03 01:00:00,91
b_86,2020-01-03 01:00:00,107
b_39,2020-01-03 01:00:00,93
b_19,2020-01-03 01:00:00,38
b_32,2020-01-03 01:00:00,12
b_33,2020-01-03 01:00:00,102
b_9,2020-01-03 01:00:00,54
b_28,2020-01-03 01:00:00,100
b_34,2020-01-03 01:00:00,62
b_27,2020-01-03 01:00:00,28
b_18,2020-01-03 01:00:00,81
b_12,2020-01-03 01:00:00,61
b_23,2020-01-03 01:00:00,83
b_94,2020-01-03 01:00:00,183
b_3,2020-01-03 01:00:00,62
b_88,2020-01-03 01:00:00,143
b_31,2020-01-03 01:00:00,3
b_98,2020-01-03 01:00:00,79
b_30,2020-01-03 01:00:00,162
b_97,2020-01-03 01:00:00,75
b_92,2020-01-03 02:00:00,28
b_68,2020-01-03 02:00:00,231
b_93,2020-01-03 02:00:00,90
b_66,2020-01-03 02:00:00,144
b_100,2020-01-03 02:00:00,125
b_50,2020-01-03 02:00:00,1
b_17,2020-01-03 02:00:00,162
b_5,2020-01-03 02:00:00,29
b_23,2020-01-03 02:00:00,91
b_3,2020-01-03 02:00:00,55
b_76,2020-01-03 02:00:00,43
b_97,2020-01-03 02:00:00,57
b_82,2020-01-03 02:00:00,19
b_73,2020-01-03 02:00:00,26
b_9,2020-01-03 02:00:00,78
b_55,2020-01-03 02:00:00,68
b_59,2020-01-03 02:00:00,92
b_67,2020-01-03 02:00:00,81
b_85,2020-01-03 02:00:00,88
b_15,2020-01-03 02:00:00,82
b_91,2020-01-03 02:00:00,2
b_22,2020-01-03 02:00:00,5
b_8,2020-01-03 02:00:00,71
b_33,2020-01-03 02:00:00,40
b_10,2020-01-03 02:00:00,96
b_28,2020-01-03 02:00:00,98
b_87,2020-01-03 02:00:00,68
b_42,2020-01-03 02:00:00,121
b_89,2020-01-03 02:00:00,1
b_20,2020-01-03 02:00:00,53
b_29,2020-01-03 02:00:00,94
b_27,2020-01-03 02:00:00,97
b_1,2020-01-03 02:00:00,18
b_26,2020-01-03 02:00:00,64
b_43,2020-01-03 02:00:00,59
b_30,2020-01-03 02:00:00,47
b_57,2020-01-03 02:00:00,85
b_46,2020-01-03 02:00:00,56
b_24,2020-01-03 02:00:00,115
b_71,2020-01-03 02:00:00,2
b_79,2020-01-03 02:00:00,96
b_34,2020-01-03 02:00:00,89
b_72,2020-01-03 02:00:00,79
b_49,2020-01-03 02:00:00,75
b_84,2020-01-03 02:00:00,75
b_11,2020-01-03 02:00:00,211
b_53,2020-01-03 02:00:00,76
b_45,2020-01-03 02:00:00,10
b_77,2020-01-03 02:00:00,21
b_12,2020-01-03 02:00:00,88
b_4,2020-01-03 02:00:00,40
b_64,2020-01-03 02:00:00,6
b_62,2020-01-03 02:00:00,86
b_18,2020-01-03 03:00:00,156
b_28,2020-01-03 03:00:00,97
b_63,2020-01-03 03:00:00,62
b_70,2020-01-03 03:00:00,24
b_8,2020-01-03 03:00:00,47
b_78,2020-01-03 03:00:00,56
b_33,2020-01-03 03:00:00,66
b_10,2020-01-03 03:00:00,29
b_90,2020-01-03 03:00:00,97
b_89,2020-01-03 03:00:00,4
b_87,2020-01-03 03:00:00,14
b_83,2020-01-03 03:00:00,31
b_1,2020-01-03 03:00:00,95
b_81,2020-01-03 03:00:00,52
b_94,2020-01-03 03:00:00,17
b_25,2020-01-03 03:00:00,39
b_46,2020-01-03 03:00:00,54
b_54,2020-01-03 03:00:00,37
b_97,2020-01-03 03:00:00,88
b_50,2020-01-03 03:00:00,66
b_19,2020-01-03 03:00:00,6
b_86,2020-01-03 03:00:00,146
b_9,2020-01-03 03:00:00,71
b_31,2020-01-03 03:00:00,155
b_67,2020-01-03 03:00:00,114
b_7,2020-01-03 03:00:00,95
b_47,2020-01-03 03:00:00,3
b_35,2020-01-03 03:00:00,24
b_41,2020-01-03 03:00:00,73
b_5,2020-01-03 03:00:00,65
b_100,2020-01-03 03:00:00,134
b_79,2020-01-03 03:00:00,16
b_74,2020-01-03 03:00:00,53
b_12,2020-01-03 03:00:00,84
b_23,2020-01-03 03:00:00,104
b_55,2020-01-03 03:00:00,138
b_88,2020-01-03 04:00:00,2
b_59,2020-01-03 04:00:00,127
b_33,2020-01-03 04:00:00,15
b_85,2020-01-03 04:00:00,245
b_40,2020-01-03 04:00:00,30
b_4,2020-01-03 04:00:00,40
b_13,2020-01-03 04:00:00,9
b_3,2020-01-03 04:00:00,43
b_65,2020-01-03 04:00:00,45
b_24,2020-01-03 04:00:00,86
b_73,2020-01-03 04:00:00,88
b_66,2020-01-03 04:00:00,33
b_79,2020-01-03 04:00:00,80
b_12,2020-01-03 04:00:00,48
b_71,2020-01-03 04:00:00,42
b_53,2020-01-03 04:00:00,48
b_54,2020-01-03 04:00:00,8
b_20,2020-01-03 04:00:00,27
b_25,2020-01-03 04:00:00,83
b_64,2020-01-03 04:00:00,66
b_87,2020-01-03 04:00:00,51
b_52,2020-01-03 04:00:00,87
b_14,2020-01-03 04:00:00,4
b_72,2020-01-03 04:00:00,9
b_86,2020-01-03 04:00:00,43
b_19,2020-01-03 04:00:00,15
b_22,2020-01-03 04:00:00,20
b_90,2020-01-03 04:00:00,52
b_36,2020-01-03 04:00:00,82
b_7,2020-01-03 04:00:00,94
b_46,2020-01-03 04:00:00,129
b_68,2020-01-03 04:00:00,39
b_94,2020-01-03 04:00:00,133
b_0,2020-01-03 04:00:00,62
b_35,2020-01-03 04:00:00,71
b_17,2020-01-03 04:00:00,99
b_55,2020-01-03 04:00:00,4
b_78,2020-01-03 04:00:00,67
b_45,2020-01-03 04:00:00,42
b_50,2020-01-03 04:00:00,44
b_75,2020-01-03 04:00:00,31
b_18,2020-01-03 04:00:00,81
b_9,2020-01-03 05:00:00,6
b_13,2020-01-03 05:00:00,31
b_4,2020-01-03 05:00:00,64
b_72,2020-01-03 05:00:00,165
b_37,2020-01-03 05:00:00,83
b_38,2020-01-03 05:00:00,48
b_52,2020-01-03 05:00:00,15
b_44,2020-01-03 05:00:00,128
b_69,2020-01-03 05:00:00,89
b_3,2020-01-03 05:00:00,48
b_14,2020-01-03 05:00:00,93
b_40,2020-01-03 05:00:00,59
b_21,2020-01-03 05:00:00,27
b_45,2020-01-03 05:00:00,87
b_60,2020-01-03 05:00:00,83
b_34,2020-01-03 05:00:00,81
b_2,2020-01-03 05:00:00,80
b_68,2020-01-03 05:00:00,17
b_73,2020-01-03 05:00:00,48
b_95,2020-01-03 05:00:00,11
b_100,2020-01-03 05:00:00,38
b_75,2020-01-03 05:00:00,45
b_41,2020-01-03 05:00:00,84
b_78,2020-01-03 05:00:00,52
b_83,2020-01-03 05:00:00,29
b_56,2020-01-03 05:00:00,25
b_49,2020-01-03 05:00:00,145
b_16,2020-01-03 05:00:00,30
b_36,2020-01-03 05:00:00,41
b_50,2020-01-03 05:00:00,32
b_46,2020-01-03 05:00:00,98
b_91,2020-01-03 05:00:00,177
b_22,2020-01-03 05:00:00,89
b_47,2020-01-03 05:00:00,79
b_8,2020-01-03 05:00:00,23
b_39,2020-01-03 05:00:00,110
b_63,2020-01-03 05:00:00,71
b_80,2020-01-03 05:00:00,99
b_55,2020-01-03 05:00:00,79
b_6,2020-01-03 05:00:00,148
b_90,2020-01-03 05:00:00,70
b_87,2020-01-03 05:00:00,63
b_12,2020-01-03 05:00:00,96
b_11,2020-01-03 05:00:00,63
b_66,2020-01-03 06:00:00,20
b_84,2020-01-03 06:00:00,38
b_42,2020-01-03 06:00:00,12
b_36,2020-01-03 06:00:00,46
b_93,2020-01-03 06:00:00,59
b_88,2020-01-03 06:00:00,175
b_38,2020-01-03 06:00:00,65
b_98,2020-01-03 06:00:00,62
b_61,2020-01-03 06:00:00,96
b_67,2020-01-03 06:00:00,69
b_48,2020-01-03 06:00:00,52
b_46,2020-01-03 06:00:00,69
b_100,2020-01-03 06:00:00,166
b_11,2020-01-03 06:00:00,69
b_56,2020-01-03 06:00:00,88
b_16,2020-01-03 06:00:00,64
b_43,2020-01-03 06:00:00,37
b_76,2020-01-03 06:00:00,43
b_63,2020-01-03 06:00:00,24
b_77,2020-01-03 06:00:00,72
b_68,2020-01-03 06:00:00,19
b_34,2020-01-03 06:00:00,24
b_3,2020-01-03 06:00:00,53
b_45,2020-01-03 06:00:00,10
b_25,2020-01-03 06:00:00,35
b_12,2020-01-03 06:00:00,102
b_64,2020-01-03 06:00:00,82
b_22,2020-01-03 06:00:00,74
b_85,2020-01-03 06:00:00,64
b_0,2020-01-03 06:00:00,20
b_13,2020-01-03 06:00:00,70
b_29,2020-01-03 06:00:00,146
b_72,2020-01-03 06:00:00,34
b_70,2020-01-03 06:00:00,89
b_40,2020-01-03 06:00:00,55
b_83,2020-01-03 06:00:00,102
b_37,2020-01-03 06:00:00,1
b_54,2020-01-03 06:00:00,21
b_27,2020-01-03 06:00:00,127
b_81,2020-01-03 06:00:00,37
b_57,2020-01-03 06:00:00,79
b_14,2020-01-03 06:00:00,13
b_49,2020-01-03 06:00:00,75
b_18,2020-01-03 06:00:00,43
b_82,2020-01-03 06:00:00,1
b_21,2020-01-03 06:00:00,56
b_95,2020-01-03 06:00:00,20
b_6,2020-01-03 06:00:00,167
b_23,2020-01-03 06:00:00,6
b_50,2020-01-03 07:00:00,68
b_20,2020-01-03 07:00:00,31
b_79,2020-01-03 07:00:00,49
b_77,2020-01-03 07:00:00,60
b_46,2020-01-03 07:00:00,72
b_98,2020-01-03 07:00:00,86
b_88,2020-01-03 07:00:00,22
b_94,2020-01-03 07:00:00,89
b_39,2020-01-03 07:00:00,12
b_80,2020-01-03 07:00:00,26
b_64,2020-01-03 07:00:00,95
b_4,2020-01-03 07:00:00,75
b_0,2020-01-03 07:00:00,75
b_72,2020-01-03 07:00:00,12
b_53,2020-01-03 07:00:00,93
b_71,2020-01-03 07:00:00,28
b_45,2020-01-03 07:00:00,115
b_84,2020-01-03 07:00:00,26
b_30,2020-01-03 07:00:00,33
b_35,2020-01-03 07:00:00,72
b_65,2020-01-03 07:00:00,111
b_26,2020-01-03 07:00:00,31
b_32,2020-01-03 07:00:00,90
b_47,2020-01-03 07:00:00,34
b_27,2020-01-03 07:00:00,18
b_37,2020-01-03 07:00:00,16
b_86,2020-01-03 07:00:00,85
b_58,2020-01-03 07:00:00,29
b_93,2020-01-03 07:00:00,36
b_63,2020-01-03 07:00:00,24
b_82,2020-01-03 07:00:00,56
b_92,2020-01-03 07:00:00,36
b_1,2020-01-03 07:00:00,65
b_10,2020-01-03 07:00:00,27
b_100,2020-01-03 07:00:00,67
b_99,2020-01-03 07:00:00,156
b_22,2020-01-03 07:00:00,9
b_81,2020-01-03 07:00:00,63
b_8,2020-01-03 07:00:00,141
b_41,2020-01-03 07:00:00,6
b_55,2020-01-03 07:00:00,44
b_3,2020-01-03 07:00:00,160
b_97,2020-01-03 07:00:00,21
b_59,2020-01-03 07:00:00,2
b_67,2020-01-03 07:00:00,46
b_36,2020-01-03 07:00:00,85
b_70,2020-01-03 07:00:00,60
b_78,2020-01-03 07:00:00,68
b_32,2020-01-03 08:00:00,43
b_86,2020-01-03 08:00:00,67
b_27,2020-01-03 08:00:00,78
b_0,2020-01-03 08:00:00,4
b_11,2020-01-03 08:00:00,66
b_12,2020-01-03 08:00:00,58
b_85,2020-01-03 08:00:00,98
b_4,2020-01-03 08:00:00,67
b_94,2020-01-03 08:00:00,60
b_93,2020-01-03 08:00:00,13
b_74,2020-01-03 08:00:00,83
b_96,2020-01-03 08:00:00,53
b_36,2020-01-03 08:00:00,81
b_49,2020-01-03 08:00:00,2
b_10,2020-01-03 08:00:00,36
b_16,2020-01-03 08:00:00,50
b_69,2020-01-03 08:00:00,85
b_52,2020-01-03 08:00:00,98
b_1,2020-01-03 08:00:00,3
b_15,2020-01-03 08:00:00,23
b_87,2020-01-03 08:00:00,100
b_28,2020-01-03 08:00:00,26
b_99,2020-01-03 08:00:00,33
b_61,2020-01-03 08:00:00,76
b_46,2020-01-03 08:00:00,38
b_65,2020-01-03 08:00:00,63
b_26,2020-01-03 08:00:00,68
b_75,2020-01-03 08:00:00,86
b_77,2020-01-03 08:00:00,181
b_83,2020-01-03 08:00:00,23
b_41,2020-01-03 08:00:00,45
b_35,2020-01-03 08:00:00,78
b_100,2020-01-03 08:00:00,192
b_66,2020-01-03 08:00:00,68
b_73,2020-01-03 08:00:00,100
b_60,2020-01-03 08:00:00,95
b_7,2020-01-03 08:00:00,42
b_92,2020-01-03 08:00:00,47
b_30,2020-01-03 08:00:00,130
b_13,2020-01-03 08:00:00,81
b_29,2020-01-03 08:00:00,56
b_79,2020-01-03 08:00:00,59
b_14,2020-01-03 08:00:00,51
b_57,2020-01-03 08:00:00,35
b_50,2020-01-03 08:00:00,32
b_97,2020-01-03 08:00:00,95
b_40,2020-01-03 08:00:00,13
b_71,2020-01-03 08:00:00,28
b_76,2020-01-03 08:00:00,19
b_61,2020-01-03 09:00:00,98
b_15,2020-01-03 09:00:00,1
b_13,2020-01-03 09:00:00,81
b_83,2020-01-03 09:00:00,109
b_8,2020-01-03 09:00:00,84
b_26,2020-01-03 09:00:00,32
b_20,2020-01-03 09:00:00,25
b_43,2020-01-03 09:00:00,12
b_75,2020-01-03 09:00:00,26
b_59,2020-01-03 09:00:00,98
b_72,2020-01-03 09:00:00,50
b_16,2020-01-03 09:00:00,127
b_14,2020-01-03 09:00:00,16
b_12,2020-01-03 09:00:00,120
b_57,2020-01-03 09:00:00,55
b_27,2020-01-03 09:00:00,98
b_56,2020-01-03 09:00:00,104
b_4,2020-01-03 09:00:00,180
b_49,2020-01-03 09:00:00,117
b_30,2020-01-03 09:00:00,24
b_45,2020-01-03 09:00:00,51
b_82,2020-01-03 09:00:00,27
b_25,2020-01-03 09:00:00,44
b_48,2020-01-03 09:00:00,49
b_24,2020-01-03 09:00:00,88
b_6,2020-01-03 09:00:00,77
b_95,2020-01-03 09:00:00,61
b_31,2020-01-03 09:00:00,46
b_46,2020-01-03 09:00:00,78
b_92,2020-01-03 09:00:00,114
b_52,2020-01-03 09:00:00,13
b_64,2020-01-03 09:00:00,20
b_78,2020-01-03 09:00:00,46
b_7,2020-01-03 09:00:00,121
b_21,2020-01-03 09:00:00,52
b_99,2020-01-03 09:00:00,72
b_98,2020-01-03 09:00:00,42
b_5,2020-01-03 09:00:00,10
b_39,2020-01-03 09:00:00,110
b_23,2020-01-03 09:00:00,1
b_50,2020-01-03 09:00:00,25
b_68,2020-01-03 09:00:00,81
b_84,2020-01-03 09:00:00,19
b_85,2020-01-03 09:00:00,115
b_37,2020-01-03 09:00:00,116
b_71,2020-01-03 09:00:00,82
b_100,2020-01-03 09:00:00,14
b_32,2020-01-03 09:00:00,22
b_18,2020-01-03 10:00:00,40
b_45,2020-01-03 10:00:00,97
b_8,2020-01-03 10:00:00,2
b_100,2020-01-03 10:00:00,12
b_64,2020-01-03 10:00:00,61
b_37,2020-01-03 10:00:00,13
b_4,2020-01-03 10:00:00,118
b_24,2020-01-03 10:00:00,88
b_9,2020-01-03 10:00:00,100
b_48,2020-01-03 10:00:00,60
b_92,2020-01-03 10:00:00,17
b_34,2020-01-03 10:00:00,37
b_12,2020-01-03 10:00:00,58
b_50,2020-01-03 10:00:00,115
b_5,2020-01-03 10:00:00,33
b_42,2020-01-03 10:00:00,28
b_87,2020-01-03 10:00:00,117
b_30,2020-01-03 10:00:00,43
b_90,2020-01-03 10:00:00,70
b_61,2020-01-03 10:00:00,57
b_93,2020-01-03 10:00:00,158
b_77,2020-01-03 10:00:00,92
b_89,2020-01-03 10:00:00,93
b_46,2020-01-03 10:00:00,95
b_41,2020-01-03 10:00:00,91
b_94,2020-01-03 10:00:00,112
b_44,2020-01-03 10:00:00,17
b_83,2020-01-03 10:00:00,91
b_1,2020-01-03 10:00:00,63
b_88,2020-01-03 10:00:00,149
b_11,2020-01-03 10:00:00,78
b_17,2020-01-03 10:00:00,143
b_40,2020-01-03 10:00:00,81
b_0,2020-01-03 10:00:00,78
b_75,2020-01-03 10:00:00,47
