uuid,timestamp,sales
33120216-732b-4129-ae68-1533b37b5f49,2020-01-01 08:00:00,169
33120216-732b-4129-ae68-1533b37b5f49,2020-01-01 12:00:00,128
33120216-732b-4129-ae68-1533b37b5f49,2020-01-01 16:00:00,189
33120216-732b-4129-ae68-1533b37b5f49,2020-01-02 00:00:00,78
33120216-732b-4129-ae68-1533b37b5f49,2020-01-02 04:00:00,63
33120216-732b-4129-ae68-1533b37b5f49,2020-01-02 08:00:00,264
33120216-732b-4129-ae68-1533b37b5f49,2020-01-02 12:00:00,120
33120216-732b-4129-ae68-1533b37b5f49,2020-01-02 16:00:00,301
33120216-732b-4129-ae68-1533b37b5f49,2020-01-02 20:00:00,76
33120216-732b-4129-ae68-1533b37b5f49,2020-01-03 00:00:00,59
33120216-732b-4129-ae68-1533b37b5f49,2020-01-03 04:00:00,31
33120216-732b-4129-ae68-1533b37b5f49,2020-01-03 08:00:00,61
33120216-732b-4129-ae68-1533b37b5f49,2020-01-03 12:00:00,218
33120216-732b-4129-ae68-1533b37b5f49,2020-01-03 16:00:00,265
33120216-732b-4129-ae68-1533b37b5f49,2020-01-03 20:00:00,73
33120216-732b-4129-ae68-1533b37b5f49,2020-01-04 00:00:00,154
33120216-732b-4129-ae68-1533b37b5f49,2020-01-04 04:00:00,91
33120216-732b-4129-ae68-1533b37b5f49,2020-01-04 08:00:00,20
33120216-732b-4129-ae68-1533b37b5f49,2020-01-04 12:00:00,55
33120216-732b-4129-ae68-1533b37b5f49,2020-01-04 16:00:00,205
33120216-732b-4129-ae68-1533b37b5f49,2020-01-04 20:00:00,255
33120216-732b-4129-ae68-1533b37b5f49,2020-01-05 04:00:00,209
33120216-732b-4129-ae68-1533b37b5f49,2020-01-05 08:00:00,161
33120216-732b-4129-ae68-1533b37b5f49,2020-01-05 12:00:00,4
33120216-732b-4129-ae68-1533b37b5f49,2020-01-05 16:00:00,69
33120216-732b-4129-ae68-1533b37b5f49,2020-01-05 20:00:00,54
33120216-732b-4129-ae68-1533b37b5f49,2020-01-06 00:00:00,6
33120216-732b-4129-ae68-1533b37b5f49,2020-01-06 04:00:00,102
33120216-732b-4129-ae68-1533b37b5f49,2020-01-06 08:00:00,66
33120216-732b-4129-ae68-1533b37b5f49,2020-01-06 12:00:00,179
33120216-732b-4129-ae68-1533b37b5f49,2020-01-06 16:00:00,174
33120216-732b-4129-ae68-1533b37b5f49,2020-01-06 20:00:00,65
33120216-732b-4129-ae68-1533b37b5f49,2020-01-07 04:00:00,177
33120216-732b-4129-ae68-1533b37b5f49,2020-01-07 08:00:00,190
33120216-732b-4129-ae68-1533b37b5f49,2020-01-07 12:00:00,210
33120216-732b-4129-ae68-1533b37b5f49,2020-01-07 16:00:00,301
33120216-732b-4129-ae68-1533b37b5f49,2020-01-07 20:00:00,57
336b47b7-9c30-45b6-a12c-4b8ffd179cda,2020-01-01 00:00:00,151
336b47b7-9c30-45b6-a12c-4b8ffd179cda,2020-01-01 04:00:00,183
336b47b7-9c30-45b6-a12c-4b8ffd179cda,2020-01-01 08:00:00,105
336b47b7-9c30-45b6-a12c-4b8ffd179cda,2020-01-01 12:00:00,148
336b47b7-9c30-45b6-a12c-4b8ffd179cda,2020-01-01 16:00:00,54
336b47b7-9c30-45b6-a12c-4b8ffd179cda,2020-01-02 04:00:00,78
336b47b7-9c30-45b6-a12c-4b8ffd179cda,2020-01-02 08:00:00,173
336b47b7-9c30-45b6-a12c-4b8ffd179cda,2020-01-02 12:00:00,217
336b47b7-9c30-45b6-a12c-4b8ffd179cda,2020-01-02 16:00:00,359
336b47b7-9c30-45b6-a12c-4b8ffd179cda,2020-01-02 20:00:00,11
336b47b7-9c30-45b6-a12c-4b8ffd179cda,2020-01-03 00:00:00,209
336b47b7-9c30-45b6-a12c-4b8ffd179cda,2020-01-03 04:00:00,146
336b47b7-9c30-45b6-a12c-4b8ffd179cda,2020-01-03 08:00:00,123
336b47b7-9c30-45b6-a12c-4b8ffd179cda,2020-01-03 12:00:00,306
336b47b7-9c30-45b6-a12c-4b8ffd179cda,2020-01-03 16:00:00,91
336b47b7-9c30-45b6-a12c-4b8ffd179cda,2020-01-03 20:00:00,206
336b47b7-9c30-45b6-a12c-4b8ffd179cda,2020-01-04 00:00:00,26
336b47b7-9c30-45b6-a12c-4b8ffd179cda,2020-01-04 08:00:00,160
336b47b7-9c30-45b6-a12c-4b8ffd179cda,2020-01-04 12:00:00,22
336b47b7-9c30-45b6-a12c-4b8ffd179cda,2020-01-04 16:00:00,131
336b47b7-9c30-45b6-a12c-4b8ffd179cda,2020-01-04 20:00:00,257
336b47b7-9c30-45b6-a12c-4b8ffd179cda,2020-01-05 00:00:00,144
336b47b7-9c30-45b6-a12c-4b8ffd179cda,2020-01-05 04:00:00,160
336b47b7-9c30-45b6-a12c-4b8ffd179cda,2020-01-05 08:00:00,60
336b47b7-9c30-45b6-a12c-4b8ffd179cda,2020-01-05 12:00:00,141
336b47b7-9c30-45b6-a12c-4b8ffd179cda,2020-01-05 16:00:00,178
336b47b7-9c30-45b6-a12c-4b8ffd179cda,2020-01-05 20:00:00,130
336b47b7-9c30-45b6-a12c-4b8ffd179cda,2020-01-06 04:00:00,203
336b47b7-9c30-45b6-a12c-4b8ffd179cda,2020-01-06 08:00:00,104
336b47b7-9c30-45b6-a12c-4b8ffd179cda,2020-01-06 12:00:00,27
336b47b7-9c30-45b6-a12c-4b8ffd179cda,2020-01-06 16:00:00,159
336b47b7-9c30-45b6-a12c-4b8ffd179cda,2020-01-06 20:00:00,60
336b47b7-9c30-45b6-a12c-4b8ffd179cda,2020-01-07 00:00:00,85
336b47b7-9c30-45b6-a12c-4b8ffd179cda,2020-01-07 08:00:00,26
336b47b7-9c30-45b6-a12c-4b8ffd179cda,2020-01-07 12:00:00,235
336b47b7-9c30-45b6-a12c-4b8ffd179cda,2020-01-07 16:00:00,129
336b47b7-9c30-45b6-a12c-4b8ffd179cda,2020-01-07 20:00:00,138
33d9a3c2-7650-43b6-86da-1e7e38e21ae8,2020-01-01 00:00:00,111
33d9a3c2-7650-43b6-86da-1e7e38e21ae8,2020-01-01 04:00:00,39
33d9a3c2-7650-43b6-86da-1e7e38e21ae8,2020-01-01 08:00:00,31
33d9a3c2-7650-43b6-86da-1e7e38e21ae8,2020-01-01 12:00:00,237
33d9a3c2-7650-43b6-86da-1e7e38e21ae8,2020-01-01 16:00:00,184
33d9a3c2-7650-43b6-86da-1e7e38e21ae8,2020-01-01 20:00:00,213
33d9a3c2-7650-43b6-86da-1e7e38e21ae8,2020-01-02 00:00:00,194
33d9a3c2-7650-43b6-86da-1e7e38e21ae8,2020-01-02 04:00:00,86
33d9a3c2-7650-43b6-86da-1e7e38e21ae8,2020-01-02 08:00:00,139
33d9a3c2-7650-43b6-86da-1e7e38e21ae8,2020-01-02 12:00:00,45
33d9a3c2-7650-43b6-86da-1e7e38e21ae8,2020-01-02 16:00:00,68
33d9a3c2-7650-43b6-86da-1e7e38e21ae8,2020-01-02 20:00:00,113
33d9a3c2-7650-43b6-86da-1e7e38e21ae8,2020-01-03 00:00:00,337
33d9a3c2-7650-43b6-86da-1e7e38e21ae8,2020-01-03 04:00:00,185
33d9a3c2-7650-43b6-86da-1e7e38e21ae8,2020-01-03 08:00:00,167
33d9a3c2-7650-43b6-86da-1e7e38e21ae8,2020-01-03 12:00:00,188
33d9a3c2-7650-43b6-86da-1e7e38e21ae8,2020-01-03 16:00:00,125
33d9a3c2-7650-43b6-86da-1e7e38e21ae8,2020-01-03 20:00:00,55
33d9a3c2-7650-43b6-86da-1e7e38e21ae8,2020-01-04 00:00:00,198
33d9a3c2-7650-43b6-86da-1e7e38e21ae8,2020-01-04 04:00:00,119
33d9a3c2-7650-43b6-86da-1e7e38e21ae8,2020-01-04 08:00:00,207
33d9a3c2-7650-43b6-86da-1e7e38e21ae8,2020-01-04 12:00:00,265
33d9a3c2-7650-43b6-86da-1e7e38e21ae8,2020-01-04 16:00:00,167
33d9a3c2-7650-43b6-86da-1e7e38e21ae8,2020-01-04 20:00:00,292
33d9a3c2-7650-43b6-86da-1e7e38e21ae8,2020-01-05 00:00:00,184
33d9a3c2-7650-43b6-86da-1e7e38e21ae8,2020-01-05 04:00:00,164
33d9a3c2-7650-43b6-86da-1e7e38e21ae8,2020-01-05 08:00:00,165
33d9a3c2-7650-43b6-86da-1e7e38e21ae8,2020-01-05 12:00:00,50
33d9a3c2-7650-43b6-86da-1e7e38e21ae8,2020-01-05 20:00:00,226
33d9a3c2-7650-43b6-86da-1e7e38e21ae8,2020-01-06 04:00:00,41
33d9a3c2-7650-43b6-86da-1e7e38e21ae8,2020-01-06 12:00:00,79
33d9a3c2-7650-43b6-86da-1e7e38e21ae8,2020-01-06 16:00:00,55
33d9a3c2-7650-43b6-86da-1e7e38e21ae8,2020-01-06 20:00:00,91
33d9a3c2-7650-43b6-86da-1e7e38e21ae8,2020-01-07 00:00:00,430
33d9a3c2-7650-43b6-86da-1e7e38e21ae8,2020-01-07 04:00:00,69
33d9a3c2-7650-43b6-86da-1e7e38e21ae8,2020-01-07 08:00:00,173
33d9a3c2-7650-43b6-86da-1e7e38e21ae8,2020-01-07 12:00:00,12
33d9a3c2-7650-43b6-86da-1e7e38e21ae8,2020-01-07 16:00:00,64
33d9a3c2-7650-43b6-86da-1e7e38e21ae8,2020-01-07 20:00:00,11
33d9a3c2-7650-43b6-86da-1e7e38e21ae8,2020-01-08 00:00:00,85
345d51f9-a06d-4ba8-af21-fd9427a91ad0,2020-01-01 00:00:00,158
345d51f9-a06d-4ba8-af21-fd9427a91ad0,2020-01-01 04:00:00,102
345d51f9-a06d-4ba8-af21-fd9427a91ad0,2020-01-01 08:00:00,340
345d51f9-a06d-4ba8-af21-fd9427a91ad0,2020-01-01 12:00:00,69
345d51f9-a06d-4ba8-af21-fd9427a91ad0,2020-01-01 16:00:00,412
345d51f9-a06d-4ba8-af21-fd9427a91ad0,2020-01-01 20:00:00,10
345d51f9-a06d-4ba8-af21-fd9427a91ad0,2020-01-02 00:00:00,172
345d51f9-a06d-4ba8-af21-fd9427a91ad0,2020-01-02 04:00:00,90
345d51f9-a06d-4ba8-af21-fd9427a91ad0,2020-01-02 08:00:00,124
345d51f9-a06d-4ba8-af21-fd9427a91ad0,2020-01-02 12:00:00,80
345d51f9-a06d-4ba8-af21-fd9427a91ad0,2020-01-02 16:00:00,299
345d51f9-a06d-4ba8-af21-fd9427a91ad0,2020-01-02 20:00:00,194
345d51f9-a06d-4ba8-af21-fd9427a91ad0,2020-01-03 00:00:00,245
345d51f9-a06d-4ba8-af21-fd9427a91ad0,2020-01-03 04:00:00,115
345d51f9-a06d-4ba8-af21-fd9427a91ad0,2020-01-03 08:00:00,80
345d51f9-a06d-4ba8-af21-fd9427a91ad0,2020-01-03 12:00:00,2
345d51f9-a06d-4ba8-af21-fd9427a91ad0,2020-01-03 16:00:00,234
345d51f9-a06d-4ba8-af21-fd9427a91ad0,2020-01-03 20:00:00,75
345d51f9-a06d-4ba8-af21-fd9427a91ad0,2020-01-04 00:00:00,172
345d51f9-a06d-4ba8-af21-fd9427a91ad0,2020-01-04 04:00:00,125
345d51f9-a06d-4ba8-af21-fd9427a91ad0,2020-01-04 12:00:00,84
345d51f9-a06d-4ba8-af21-fd9427a91ad0,2020-01-04 16:00:00,95
345d51f9-a06d-4ba8-af21-fd9427a91ad0,2020-01-04 20:00:00,134
345d51f9-a06d-4ba8-af21-fd9427a91ad0,2020-01-05 00:00:00,272
345d51f9-a06d-4ba8-af21-fd9427a91ad0,2020-01-05 04:00:00,136
345d51f9-a06d-4ba8-af21-fd9427a91ad0,2020-01-05 08:00:00,203
345d51f9-a06d-4ba8-af21-fd9427a91ad0,2020-01-05 12:00:00,234
345d51f9-a06d-4ba8-af21-fd9427a91ad0,2020-01-05 16:00:00,151
345d51f9-a06d-4ba8-af21-fd9427a91ad0,2020-01-05 20:00:00,141
345d51f9-a06d-4ba8-af21-fd9427a91ad0,2020-01-06 04:00:00,175
345d51f9-a06d-4ba8-af21-fd9427a91ad0,2020-01-06 08:00:00,165
345d51f9-a06d-4ba8-af21-fd9427a91ad0,2020-01-06 12:00:00,73
345d51f9-a06d-4ba8-af21-fd9427a91ad0,2020-01-06 16:00:00,74
345d51f9-a06d-4ba8-af21-fd9427a91ad0,2020-01-06 20:00:00,40
345d51f9-a06d-4ba8-af21-fd9427a91ad0,2020-01-07 00:00:00,99
345d51f9-a06d-4ba8-af21-fd9427a91ad0,2020-01-07 08:00:00,181
345d51f9-a06d-4ba8-af21-fd9427a91ad0,2020-01-07 12:00:00,89
345d51f9-a06d-4ba8-af21-fd9427a91ad0,2020-01-07 16:00:00,87
345d51f9-a06d-4ba8-af21-fd9427a91ad0,2020-01-07 20:00:00,187
3800b2d9-3537-4096-9855-68c4b5388f96,2020-01-01 00:00:00,68
3800b2d9-3537-4096-9855-68c4b5388f96,2020-01-01 04:00:00,108
3800b2d9-3537-4096-9855-68c4b5388f96,2020-01-01 08:00:00,165
3800b2d9-3537-4096-9855-68c4b5388f96,2020-01-01 12:00:00,57
3800b2d9-3537-4096-9855-68c4b5388f96,2020-01-01 16:00:00,257
3800b2d9-3537-4096-9855-68c4b5388f96,2020-01-01 20:00:00,182
3800b2d9-3537-4096-9855-68c4b5388f96,2020-01-02 00:00:00,54
3800b2d9-3537-4096-9855-68c4b5388f96,2020-01-02 04:00:00,134
3800b2d9-3537-4096-9855-68c4b5388f96,2020-01-02 08:00:00,199
3800b2d9-3537-4096-9855-68c4b5388f96,2020-01-02 12:00:00,233
3800b2d9-3537-4096-9855-68c4b5388f96,2020-01-02 16:00:00,95
3800b2d9-3537-4096-9855-68c4b5388f96,2020-01-02 20:00:00,267
3800b2d9-3537-4096-9855-68c4b5388f96,2020-01-03 00:00:00,126
3800b2d9-3537-4096-9855-68c4b5388f96,2020-01-03 04:00:00,63
3800b2d9-3537-4096-9855-68c4b5388f96,2020-01-03 08:00:00,230
3800b2d9-3537-4096-9855-68c4b5388f96,2020-01-03 12:00:00,60
3800b2d9-3537-4096-9855-68c4b5388f96,2020-01-03 16:00:00,4
3800b2d9-3537-4096-9855-68c4b5388f96,2020-01-03 20:00:00,201
3800b2d9-3537-4096-9855-68c4b5388f96,2020-01-04 00:00:00,131
3800b2d9-3537-4096-9855-68c4b5388f96,2020-01-04 04:00:00,74
3800b2d9-3537-4096-9855-68c4b5388f96,2020-01-04 08:00:00,26
3800b2d9-3537-4096-9855-68c4b5388f96,2020-01-04 12:00:00,68
3800b2d9-3537-4096-9855-68c4b5388f96,2020-01-04 16:00:00,140
3800b2d9-3537-4096-9855-68c4b5388f96,2020-01-04 20:00:00,191
3800b2d9-3537-4096-9855-68c4b5388f96,2020-01-05 00:00:00,108
3800b2d9-3537-4096-9855-68c4b5388f96,2020-01-05 04:00:00,183
3800b2d9-3537-4096-9855-68c4b5388f96,2020-01-05 08:00:00,103
3800b2d9-3537-4096-9855-68c4b5388f96,2020-01-05 12:00:00,76
3800b2d9-3537-4096-9855-68c4b5388f96,2020-01-05 20:00:00,286
3800b2d9-3537-4096-9855-68c4b5388f96,2020-01-06 00:00:00,213
3800b2d9-3537-4096-9855-68c4b5388f96,2020-01-06 04:00:00,84
3800b2d9-3537-4096-9855-68c4b5388f96,2020-01-06 08:00:00,113
3800b2d9-3537-4096-9855-68c4b5388f96,2020-01-06 12:00:00,25
3800b2d9-3537-4096-9855-68c4b5388f96,2020-01-06 16:00:00,144
3800b2d9-3537-4096-9855-68c4b5388f96,2020-01-06 20:00:00,30
3800b2d9-3537-4096-9855-68c4b5388f96,2020-01-07 00:00:00,200
3800b2d9-3537-4096-9855-68c4b5388f96,2020-01-07 04:00:00,100
3800b2d9-3537-4096-9855-68c4b5388f96,2020-01-07 08:00:00,153
3800b2d9-3537-4096-9855-68c4b5388f96,2020-01-07 12:00:00,50
3800b2d9-3537-4096-9855-68c4b5388f96,2020-01-07 16:00:00,129
3800b2d9-3537-4096-9855-68c4b5388f96,2020-01-07 20:00:00,120
3800b2d9-3537-4096-9855-68c4b5388f96,2020-01-08 00:00:00,53
391aafc4-9bc7-4d35-a70f-1e61a092ed63,2020-01-01 00:00:00,297
391aafc4-9bc7-4d35-a70f-1e61a092ed63,2020-01-01 04:00:00,153
391aafc4-9bc7-4d35-a70f-1e61a092ed63,2020-01-01 12:00:00,174
391aafc4-9bc7-4d35-a70f-1e61a092ed63,2020-01-01 16:00:00,186
391aafc4-9bc7-4d35-a70f-1e61a092ed63,2020-01-01 20:00:00,106
391aafc4-9bc7-4d35-a70f-1e61a092ed63,2020-01-02 00:00:00,113
391aafc4-9bc7-4d35-a70f-1e61a092ed63,2020-01-02 04:00:00,6
391aafc4-9bc7-4d35-a70f-1e61a092ed63,2020-01-02 08:00:00,72
391aafc4-9bc7-4d35-a70f-1e61a092ed63,2020-01-02 12:00:00,109
391aafc4-9bc7-4d35-a70f-1e61a092ed63,2020-01-02 16:00:00,213
391aafc4-9bc7-4d35-a70f-1e61a092ed63,2020-01-02 20:00:00,225
391aafc4-9bc7-4d35-a70f-1e61a092ed63,2020-01-03 00:00:00,122
391aafc4-9bc7-4d35-a70f-1e61a092ed63,2020-01-03 04:00:00,116
391aafc4-9bc7-4d35-a70f-1e61a092ed63,2020-01-03 08:00:00,174
391aafc4-9bc7-4d35-a70f-1e61a092ed63,2020-01-03 12:00:00,85
391aafc4-9bc7-4d35-a70f-1e61a092ed63,2020-01-03 16:00:00,7
391aafc4-9bc7-4d35-a70f-1e61a092ed63,2020-01-03 20:00:00,166
391aafc4-9bc7-4d35-a70f-1e61a092ed63,2020-01-04 00:00:00,118
391aafc4-9bc7-4d35-a70f-1e61a092ed63,2020-01-04 04:00:00,81
391aafc4-9bc7-4d35-a70f-1e61a092ed63,2020-01-04 08:00:00,210
391aafc4-9bc7-4d35-a70f-1e61a092ed63,2020-01-04 12:00:00,434
391aafc4-9bc7-4d35-a70f-1e61a092ed63,2020-01-04 16:00:00,183
391aafc4-9bc7-4d35-a70f-1e61a092ed63,2020-01-04 20:00:00,296
391aafc4-9bc7-4d35-a70f-1e61a092ed63,2020-01-05 00:00:00,202
391aafc4-9bc7-4d35-a70f-1e61a092ed63,2020-01-05 04:00:00,31
391aafc4-9bc7-4d35-a70f-1e61a092ed63,2020-01-05 08:00:00,347
391aafc4-9bc7-4d35-a70f-1e61a092ed63,2020-01-05 16:00:00,310
391aafc4-9bc7-4d35-a70f-1e61a092ed63,2020-01-05 20:00:00,160
391aafc4-9bc7-4d35-a70f-1e61a092ed63,2020-01-06 00:00:00,144
391aafc4-9bc7-4d35-a70f-1e61a092ed63,2020-01-06 04:00:00,82
391aafc4-9bc7-4d35-a70f-1e61a092ed63,2020-01-06 08:00:00,297
391aafc4-9bc7-4d35-a70f-1e61a092ed63,2020-01-06 12:00:00,85
391aafc4-9bc7-4d35-a70f-1e61a092ed63,2020-01-06 16:00:00,241
391aafc4-9bc7-4d35-a70f-1e61a092ed63,2020-01-06 20:00:00,204
391aafc4-9bc7-4d35-a70f-1e61a092ed63,2020-01-07 00:00:00,196
391aafc4-9bc7-4d35-a70f-1e61a092ed63,2020-01-07 04:00:00,5
391aafc4-9bc7-4d35-a70f-1e61a092ed63,2020-01-07 08:00:00,4
391aafc4-9bc7-4d35-a70f-1e61a092ed63,2020-01-07 12:00:00,112
391aafc4-9bc7-4d35-a70f-1e61a092ed63,2020-01-07 16:00:00,143
391aafc4-9bc7-4d35-a70f-1e61a092ed63,2020-01-07 20:00:00,47
391aafc4-9bc7-4d35-a70f-1e61a092ed63,2020-01-08 00:00:00,84
39733d77-39f7-47f8-91ff-2ae1a7ae87c2,2020-01-01 00:00:00,31
39733d77-39f7-47f8-91ff-2ae1a7ae87c2,2020-01-01 04:00:00,83
39733d77-39f7-47f8-91ff-2ae1a7ae87c2,2020-01-01 08:00:00,19
39733d77-39f7-47f8-91ff-2ae1a7ae87c2,2020-01-01 12:00:00,286
39733d77-39f7-47f8-91ff-2ae1a7ae87c2,2020-01-01 16:00:00,124
39733d77-39f7-47f8-91ff-2ae1a7ae87c2,2020-01-01 20:00:00,275
39733d77-39f7-47f8-91ff-2ae1a7ae87c2,2020-01-02 00:00:00,137
39733d77-39f7-47f8-91ff-2ae1a7ae87c2,2020-01-02 08:00:00,280
39733d77-39f7-47f8-91ff-2ae1a7ae87c2,2020-01-02 16:00:00,206
39733d77-39f7-47f8-91ff-2ae1a7ae87c2,2020-01-02 20:00:00,62
39733d77-39f7-47f8-91ff-2ae1a7ae87c2,2020-01-03 00:00:00,93
39733d77-39f7-47f8-91ff-2ae1a7ae87c2,2020-01-03 04:00:00,183
39733d77-39f7-47f8-91ff-2ae1a7ae87c2,2020-01-03 08:00:00,23
39733d77-39f7-47f8-91ff-2ae1a7ae87c2,2020-01-03 12:00:00,151
39733d77-39f7-47f8-91ff-2ae1a7ae87c2,2020-01-03 20:00:00,20
39733d77-39f7-47f8-91ff-2ae1a7ae87c2,2020-01-04 00:00:00,117
39733d77-39f7-47f8-91ff-2ae1a7ae87c2,2020-01-04 04:00:00,189
39733d77-39f7-47f8-91ff-2ae1a7ae87c2,2020-01-04 08:00:00,234
39733d77-39f7-47f8-91ff-2ae1a7ae87c2,2020-01-04 12:00:00,73
39733d77-39f7-47f8-91ff-2ae1a7ae87c2,2020-01-04 16:00:00,127
39733d77-39f7-47f8-91ff-2ae1a7ae87c2,2020-01-04 20:00:00,233
39733d77-39f7-47f8-91ff-2ae1a7ae87c2,2020-01-05 00:00:00,61
39733d77-39f7-47f8-91ff-2ae1a7ae87c2,2020-01-05 04:00:00,7
39733d77-39f7-47f8-91ff-2ae1a7ae87c2,2020-01-05 08:00:00,256
39733d77-39f7-47f8-91ff-2ae1a7ae87c2,2020-01-05 12:00:00,63
39733d77-39f7-47f8-91ff-2ae1a7ae87c2,2020-01-05 16:00:00,26
39733d77-39f7-47f8-91ff-2ae1a7ae87c2,2020-01-05 20:00:00,140
39733d77-39f7-47f8-91ff-2ae1a7ae87c2,2020-01-06 00:00:00,175
39733d77-39f7-47f8-91ff-2ae1a7ae87c2,2020-01-06 04:00:00,158
39733d77-39f7-47f8-91ff-2ae1a7ae87c2,2020-01-06 08:00:00,138
39733d77-39f7-47f8-91ff-2ae1a7ae87c2,2020-01-06 12:00:00,71
39733d77-39f7-47f8-91ff-2ae1a7ae87c2,2020-01-06 16:00:00,77
39733d77-39f7-47f8-91ff-2ae1a7ae87c2,2020-01-06 20:00:00,80
39733d77-39f7-47f8-91ff-2ae1a7ae87c2,2020-01-07 00:00:00,54
39733d77-39f7-47f8-91ff-2ae1a7ae87c2,2020-01-07 04:00:00,106
39733d77-39f7-47f8-91ff-2ae1a7ae87c2,2020-01-07 08:00:00,184
39733d77-39f7-47f8-91ff-2ae1a7ae87c2,2020-01-07 12:00:00,28
398fdcd2-73d4-4fd0-95b7-48f092119375,2020-01-01 00:00:00,102
398fdcd2-73d4-4fd0-95b7-48f092119375,2020-01-01 04:00:00,161
398fdcd2-73d4-4fd0-95b7-48f092119375,2020-01-01 12:00:00,125
398fdcd2-73d4-4fd0-95b7-48f092119375,2020-01-01 16:00:00,197
398fdcd2-73d4-4fd0-95b7-48f092119375,2020-01-01 20:00:00,392
398fdcd2-73d4-4fd0-95b7-48f092119375,2020-01-02 00:00:00,248
398fdcd2-73d4-4fd0-95b7-48f092119375,2020-01-02 04:00:00,170
398fdcd2-73d4-4fd0-95b7-48f092119375,2020-01-02 08:00:00,73
398fdcd2-73d4-4fd0-95b7-48f092119375,2020-01-02 12:00:00,200
398fdcd2-73d4-4fd0-95b7-48f092119375,2020-01-02 16:00:00,177
398fdcd2-73d4-4fd0-95b7-48f092119375,2020-01-02 20:00:00,266
398fdcd2-73d4-4fd0-95b7-48f092119375,2020-01-03 00:00:00,251
398fdcd2-73d4-4fd0-95b7-48f092119375,2020-01-03 04:00:00,47
398fdcd2-73d4-4fd0-95b7-48f092119375,2020-01-03 12:00:00,119
398fdcd2-73d4-4fd0-95b7-48f092119375,2020-01-03 16:00:00,97
398fdcd2-73d4-4fd0-95b7-48f092119375,2020-01-03 20:00:00,143
398fdcd2-73d4-4fd0-95b7-48f092119375,2020-01-04 00:00:00,40
398fdcd2-73d4-4fd0-95b7-48f092119375,2020-01-04 04:00:00,220
398fdcd2-73d4-4fd0-95b7-48f092119375,2020-01-04 08:00:00,14
398fdcd2-73d4-4fd0-95b7-48f092119375,2020-01-04 12:00:00,237
398fdcd2-73d4-4fd0-95b7-48f092119375,2020-01-04 16:00:00,97
398fdcd2-73d4-4fd0-95b7-48f092119375,2020-01-04 20:00:00,317
398fdcd2-73d4-4fd0-95b7-48f092119375,2020-01-05 00:00:00,61
398fdcd2-73d4-4fd0-95b7-48f092119375,2020-01-05 04:00:00,51
398fdcd2-73d4-4fd0-95b7-48f092119375,2020-01-05 08:00:00,27
398fdcd2-73d4-4fd0-95b7-48f092119375,2020-01-05 12:00:00,292
398fdcd2-73d4-4fd0-95b7-48f092119375,2020-01-05 16:00:00,222
398fdcd2-73d4-4fd0-95b7-48f092119375,2020-01-05 20:00:00,201
398fdcd2-73d4-4fd0-95b7-48f092119375,2020-01-06 00:00:00,78
398fdcd2-73d4-4fd0-95b7-48f092119375,2020-01-06 04:00:00,163
398fdcd2-73d4-4fd0-95b7-48f092119375,2020-01-06 08:00:00,57
398fdcd2-73d4-4fd0-95b7-48f092119375,2020-01-06 12:00:00,196
398fdcd2-73d4-4fd0-95b7-48f092119375,2020-01-06 16:00:00,198
398fdcd2-73d4-4fd0-95b7-48f092119375,2020-01-06 20:00:00,167
398fdcd2-73d4-4fd0-95b7-48f092119375,2020-01-07 00:00:00,57
398fdcd2-73d4-4fd0-95b7-48f092119375,2020-01-07 04:00:00,232
398fdcd2-73d4-4fd0-95b7-48f092119375,2020-01-07 08:00:00,15
398fdcd2-73d4-4fd0-95b7-48f092119375,2020-01-07 12:00:00,18
398fdcd2-73d4-4fd0-95b7-48f092119375,2020-01-07 16:00:00,164
398fdcd2-73d4-4fd0-95b7-48f092119375,2020-01-07 20:00:00,151
3acca33d-273b-4025-ad12-bd696e325e3d,2020-01-01 00:00:00,42
3acca33d-273b-4025-ad12-bd696e325e3d,2020-01-01 04:00:00,272
3acca33d-273b-4025-ad12-bd696e325e3d,2020-01-01 08:00:00,84
3acca33d-273b-4025-ad12-bd696e325e3d,2020-01-01 12:00:00,231
3acca33d-273b-4025-ad12-bd696e325e3d,2020-01-01 16:00:00,329
3acca33d-273b-4025-ad12-bd696e325e3d,2020-01-01 20:00:00,208
3acca33d-273b-4025-ad12-bd696e325e3d,2020-01-02 00:00:00,176
3acca33d-273b-4025-ad12-bd696e325e3d,2020-01-02 04:00:00,187
3acca33d-273b-4025-ad12-bd696e325e3d,2020-01-02 08:00:00,164
3acca33d-273b-4025-ad12-bd696e325e3d,2020-01-02 12:00:00,276
3acca33d-273b-4025-ad12-bd696e325e3d,2020-01-02 16:00:00,180
3acca33d-273b-4025-ad12-bd696e325e3d,2020-01-02 20:00:00,320
3acca33d-273b-4025-ad12-bd696e325e3d,2020-01-03 00:00:00,457
3acca33d-273b-4025-ad12-bd696e325e3d,2020-01-03 04:00:00,6
3acca33d-273b-4025-ad12-bd696e325e3d,2020-01-03 08:00:00,417
3acca33d-273b-4025-ad12-bd696e325e3d,2020-01-03 12:00:00,139
3acca33d-273b-4025-ad12-bd696e325e3d,2020-01-03 16:00:00,173
3acca33d-273b-4025-ad12-bd696e325e3d,2020-01-03 20:00:00,555
3acca33d-273b-4025-ad12-bd696e325e3d,2020-01-04 00:00:00,428
3acca33d-273b-4025-ad12-bd696e325e3d,2020-01-04 04:00:00,29
3acca33d-273b-4025-ad12-bd696e325e3d,2020-01-04 08:00:00,151
